일자,종목코드,종목명,거래량,시가,고가,저가,종가
20230605,A284620,카이노스메드,82687,4790,4790,4625,4670
20230605,A217500,러셀,290983,4240,4290,4170,4235
20230605,A039560,다산네트웍스,81020,3420,3440,3400,3415
20230605,A041440,현대에버다임,324893,7860,8000,7780,7990
20230605,A000320,노루홀딩스,11357,10300,10470,10300,10420
20230605,A072870,메가스터디,11718,11350,11380,11280,11320
20230605,A140670,알에스오토메이션,42093,14530,14740,14530,14670
20230605,A011300,성안,1363614,2320,2390,2250,2315
20230605,A082850,우리바이오,114014,2815,2855,2815,2835
20230605,A009190,대양금속,821602,3930,4055,3825,3900
20230605,A232680,라온테크,70139,11090,11090,10760,10770
20230605,A245620,EDGC,158733,1647,1647,1603,1622
20230605,A308170,씨티알모빌리티,23722,16120,16120,15890,15970
20230605,A253840,수젠텍,25498,8500,8540,8380,8430
20230605,A353810,이지바이오,121203,4090,4135,4045,4115
20230605,A090470,제이스텍,262225,8550,8980,8350,8980
20230605,A068050,팬엔터테인먼트,564601,5210,5580,5100,5570
20230605,A003460,유화증권,8740,2450,2460,2425,2435
20230605,A064820,케이프,46392,4445,4450,4370,4375
20230605,A046140,SBS콘텐츠허브,36711,6450,6540,6310,6540
20230605,A053700,삼보모터스,129470,6300,6450,6250,6320
20230605,A039340,한국경제TV,19351,5750,5750,5690,5720
20230605,A263860,지니언스,87247,14890,15200,14570,14820
20230605,A037440,희림,119635,9180,9300,9180,9230
20230605,A123420,위메이드플레이,58365,10990,11270,10900,11200
20230605,A053080,원방테크,17073,10000,10000,9920,9960
20230605,A170030,현대공업,192667,8680,8790,8640,8750
20230605,A005710,대원산업,9768,6500,6550,6470,6520
20230605,A348350,위드텍,7806,12600,12670,12400,12560
20230605,A115180,큐리언트,9870,10720,10800,10430,10710
20230605,A065680,우주일렉트로,151347,14590,14800,14300,14710
20230605,A012800,대창,428971,1417,1448,1417,1443
20230605,A187870,디바이스이엔지,20066,18040,18180,17710,17850
20230605,A071200,인피니트헬스케어,74084,5550,5550,5420,5450
20230605,A086670,비엠티,81204,14750,14930,14600,14850
20230605,A227950,엔투텍,3152069,1308,1379,1283,1322
20230605,A120240,대정화금,23572,17670,17680,17440,17600
20230605,A004150,한솔홀딩스,43971,3085,3110,3075,3110
20230605,A306040,에스제이그룹,41727,13220,13630,13180,13370
20230605,A153710,옵티팜,17460,8680,8770,8560,8610
20230605,A248170,샘표식품,5206,28850,29100,28650,28950
20230605,A049960,쎌바이오텍,8053,13970,14320,13970,14200
20230605,A300120,라온피플,33437,6180,6250,6110,6160
20230605,A200470,에이팩트,555147,3530,3690,3360,3405
20230605,A053280,예스24,88204,5600,5600,5470,5520
20230605,A263700,케어랩스,26470,6890,6890,6750,6830
20230605,A054670,대한뉴팜,46824,9220,9430,9220,9310
20230605,A010600,웰바이오텍,1734193,1904,1949,1830,1881
20230605,A004090,한국석유,74798,10800,10900,10700,10760
20230605,A066590,우수AMS,574114,3540,3640,3505,3565
20230605,A073560,우리손에프앤지,299257,1879,1904,1875,1902
20230605,A002220,한일철강,15821,3285,3325,3270,3325
20230605,A018620,우진비앤지,147357,1580,1611,1580,1611
20230605,A104200,NHN벅스,23043,6010,6110,6010,6090
20230605,A094970,제이엠티,116186,3610,3685,3565,3640
20230605,A085910,네오티스,22067,4350,4390,4340,4375
20230605,A046070,코다코,84682,1420,1439,1388,1420
20230605,A200780,비씨월드제약,6096,6870,6870,6640,6760
20230605,A011420,갤럭시아에스엠,103505,2215,2235,2175,2220
20230605,A023770,플레이위드,39084,6870,6920,6750,6830
20230605,A195500,마니커에프앤지,149813,3800,3895,3790,3855
20230605,A222110,팬젠,12910,5420,5480,5290,5470
20230605,A277410,인산가,14429856,1923,2325,1914,1992
20230605,A318410,비비씨,11480,10820,10950,10740,10950
20230605,A078940,코드네이처,5974244,1216,1450,1216,1343
20230605,A140520,대창스틸,22924,2880,2905,2865,2895
20230605,A267790,배럴,44887,8020,8200,7940,7980
20230605,A049630,재영솔루텍,91119,710,714,703,710
20230605,A169330,엠브레인,31690,3335,3375,3320,3355
20230605,A017370,우신시스템,25486,3455,3475,3410,3415
20230605,A019660,글로본,334385,1977,1977,1850,1872
20230605,A021880,메이슨캐피탈,2269418,400,422,371,391
20230605,A051380,피씨디렉트,130718,7900,8030,7830,7990
20230605,A331520,밸로프,166627,1251,1260,1231,1257
20230605,A053950,경남제약,59681,1716,1731,1715,1726
20230605,A087600,픽셀플러스,392517,7550,8700,7380,8150
20230605,A114450,KPX생명과학,55339,4090,4095,4020,4065
20230605,A065440,이루온,164909,2270,2290,2260,2270
20230605,A064090,웨스트라이즈,14081,2110,2170,2050,2105
20230605,A299170,더블유에스아이,82235,2080,2120,2055,2115
20230605,A204020,그리티,99780,3230,3280,3145,3150
20230605,A189860,서전기전,49133,6220,6250,6140,6200
20230605,A260970,에스앤디,2199,15110,15250,15110,15220
20230605,A008830,대동기어,39473,6660,6760,6630,6650
20230605,A279600,미디어젠,3329,12560,12630,12410,12480
20230605,A012280,영화금속,130335,1045,1070,1036,1065
20230605,A317120,라닉스,25150,5800,5820,5650,5680
20230605,A127710,아시아경제,20544,1614,1629,1614,1620
20230605,A038620,위즈코프,395027,856,890,846,879
20230605,A115480,씨유메디칼,102887,1181,1185,1162,1170
20230605,A005670,푸드웰,72766,5600,5640,5490,5630
20230605,A059100,아이컴포넌트,17509,8010,8100,7970,8060
20230605,A005750,대림B&Co,8185,3400,3430,3375,3430
20230605,A045060,오공,15271,3340,3345,3315,3320
20230605,A290380,대유,0,0,0,0,2300
20230605,A051780,큐로홀딩스,207828,444,449,434,441
20230605,A080010,이상네트웍스,30231,5800,5880,5770,5850
20230605,A291650,압타머사이언스,16980,3385,3470,3350,3435
20230605,A005110,한창,399799,717,733,715,729
20230605,A148250,알엔투테크놀로지,157164,7830,7890,7510,7770
20230605,A062860,티엘아이,0,0,0,0,5800
20230605,A255220,SG,82114,1291,1305,1276,1290
20230605,A153460,네이블,12172,8690,8850,8540,8800
20230605,A113810,디젠스,3060010,1705,1734,1637,1662
20230605,A003560,IHQ,0,0,0,0,239
20230605,A002680,한탑,2840373,1818,1918,1793,1863
20230605,A238120,얼라인드,22717,8230,8270,8080,8120
20230605,A048770,TPC,37755,3705,3720,3610,3685
20230605,A018500,동원금속,2799875,1402,1456,1387,1400
20230605,A133750,메가엠디,54667,2490,2505,2475,2495
20230605,A066360,체리부로,83595,1235,1264,1217,1258
20230605,A273060,와이즈버즈,56519,1162,1173,1160,1160
20230605,A040610,SG&G,39157,1715,1731,1715,1722
20230605,A035620,바른손이앤에이,90820,827,833,824,831
20230605,A222980,한국맥널티,117011,5700,5770,5560,5680
20230605,A143540,영우디에스피,95719,1350,1350,1324,1339
20230605,A043340,에쎈테크,69701,908,910,903,909
20230605,A032860,휴먼엔,0,0,0,0,3640
20230605,A004590,한국가구,38410,4445,4470,4390,4430
20230605,A177350,베셀,210323,5080,5090,4910,4970
20230605,A033560,블루콤,179041,4055,4170,4015,4050
20230605,A024120,KB오토시스,63591,5840,5960,5800,5890
20230605,A098120,마이크로컨텍솔,100758,7700,7780,7450,7480
20230605,A004440,삼일씨엔에스,12342,5270,5360,5260,5340
20230605,A060540,에스에이티,80160,2560,2585,2530,2550
20230605,A238200,비피도,31724,8090,8100,7920,8010
20230605,A101140,인바이오젠,0,0,0,0,467
20230605,A039420,케이엘넷,69933,2700,2720,2685,2715
20230605,A039010,현대에이치티,58400,7670,7770,7650,7750
20230605,A052600,한네트,61427,5770,5890,5770,5860
20230605,A083550,케이엠,13724,5730,5870,5720,5760
20230605,A056730,CNT85,184357,1621,1621,1585,1591
20230605,A010280,쌍용정보통신,3399218,996,996,888,925
20230605,A073110,엘엠에스,7914,7510,7630,7510,7520
20230605,A052460,아이크래프트,667061,4150,4205,4105,4195
20230605,A089150,케이씨티,68014,3930,3985,3895,3935
20230605,A307870,비투엔,78145,2305,2355,2295,2330
20230605,A335810,프리시젼바이오,1398659,5730,7300,5700,6440
20230605,A263920,휴엠앤씨,365026,1361,1370,1320,1329
20230605,A126640,화신정공,178363,1835,1870,1812,1867
20230605,A238090,앤디포스,0,0,0,0,2845
20230605,A009770,삼정펄프,1562,26900,27100,26400,26800
20230605,A090150,아이윈,254873,1603,1687,1599,1681
20230605,A193250,와이제이엠게임즈,136925,1121,1140,1112,1130
20230605,A024840,KBI메탈,3628892,1900,2080,1886,2005
20230605,A092780,동양피스톤,45023,5010,5030,4965,5000
20230605,A000040,KR모터스,403146,663,672,649,667
20230605,A317240,TS트릴리온,100947,646,654,639,645
20230605,A127120,디엔에이링크,15524,3595,3720,3580,3655
20230605,A153490,우리이앤엘,123664,1195,1209,1177,1203
20230605,A221840,하이즈항공,106428,3325,3430,3325,3330
20230605,A019180,티에이치엔,125505,3535,3630,3535,3595
20230605,A263540,어스앤에어로스페이스,0,0,0,0,5950
20230605,A013810,스페코,80902,4275,4335,4245,4300
20230605,A046940,우원개발,47819,3505,3565,3505,3550
20230605,A290120,대유에이피,399441,5620,5710,5500,5690
20230605,A050120,ES큐브,31113,4645,4675,4585,4630
20230605,A090370,메타랩스,40911,2490,2575,2490,2575
20230605,A037350,성도이엔지,58049,4150,4235,4120,4215
20230605,A228340,동양파일,37569,3210,3280,3200,3230
20230605,A263020,디케이앤디,114064,3535,3690,3510,3650
20230605,A069110,코스온,0,0,0,0,2630
20230605,A289010,아이스크림에듀,147870,4945,4960,4865,4865
20230605,A050860,아세아텍,80195,2830,2875,2830,2865
20230605,A001380,SG글로벌,31681,1405,1429,1404,1421
20230605,A012200,계양전기,47782,2355,2370,2330,2355
20230605,A005360,모나미,24685,3345,3380,3330,3380
20230605,A016100,리더스코스메틱,11805,3400,3400,3340,3385
20230605,A303030,지니틱스,167876,1729,1767,1721,1760
20230605,A039610,화성밸브,278215,6290,6400,6160,6320
20230605,A005320,국동,139077,1138,1143,1130,1139
20230605,A032680,소프트센,4092477,702,720,695,707
20230605,A076610,해성옵틱스,118210,510,512,502,511
20230605,A256150,한독크린텍,10848,7640,7640,7510,7550
20230605,A177830,파버나인,95294,4560,4580,4530,4555
20230605,A246690,TS인베스트먼트,104249,1614,1637,1614,1626
20230605,A032800,판타지오,3292628,614,670,610,636
20230605,A123750,알톤스포츠,50409,4340,4405,4335,4360
20230605,A297570,알로이스,102836,1593,1625,1572,1610
20230605,A080470,성창오토텍,18927,6600,6670,6550,6610
20230605,A139050,시티랩스,1106789,437,438,421,426
20230605,A012600,청호ICT,0,0,0,0,2490
20230605,A045300,성우테크론,287039,4670,4700,4570,4675
20230605,A085810,알티캐스트,1105633,1910,1922,1864,1868
20230605,A091340,S&K폴리텍,76768,4170,4320,4155,4290
20230605,A356890,싸이버원,10154,10180,10180,10020,10080
20230605,A019570,리더스 기술투자,292043,1060,1075,1016,1061
20230605,A001020,페이퍼코리아,221974,1099,1102,1060,1090
20230605,A129890,앱코,32823,4865,4945,4835,4840
20230605,A246960,이노테라피,7889,7770,7770,7620,7710
20230605,A197140,디지캡,27898,5150,5180,5100,5140
20230605,A286750,나노브릭,1377231,2360,2535,2305,2340
20230605,A026040,제이에스티나,31329,2955,3020,2900,2980
20230605,A007120,미래아이앤지,339589,1725,1778,1714,1767
20230605,A187270,신화콘텍,62931,4990,5090,4940,5030
20230605,A147760,피엠티,37599,4510,4545,4450,4525
20230605,A031310,아이즈비전,118890,2840,2895,2790,2880
20230605,A184230,SGA솔루션즈,93999,912,912,898,905
20230605,A203450,유니온커뮤니티,150251,3530,3580,3495,3520
20230605,A001000,신라섬유,102648,2055,2125,2055,2115
20230605,A099520,ITX-AI,0,0,0,0,1284
20230605,A052860,아이앤씨,151177,2795,2850,2740,2835
20230605,A006050,국영지앤엠,52606,1447,1447,1427,1435
20230605,A226340,본느,83846,1692,1705,1599,1681
20230605,A052300,초록뱀컴퍼니,475259,432,448,427,439
20230605,A103840,우양,1854927,3665,3885,3570,3680
20230605,A043590,웰킵스하이텍,56271,1294,1294,1250,1262
20230605,A065150,DSEN,546894,374,409,369,379
20230605,A036000,예림당,17650,2040,2050,2025,2035
20230605,A009620,삼보산업,305757,1066,1098,1060,1076
20230605,A033920,무학,24811,5750,5850,5740,5750
20230605,A049120,파인디앤씨,18317,1510,1510,1488,1490
20230605,A039310,세중,33813,2510,2520,2480,2515
20230605,A035460,기산텔레콤,124551,3230,3230,3140,3190
20230605,A080720,한국유니온제약,7945,5720,5800,5650,5780
20230605,A031510,오스템,77261,1637,1647,1624,1646
20230605,A030350,드래곤플라이,246864,685,689,671,688
20230605,A081580,성우전자,35042,2870,2905,2850,2880
20230605,A115610,이미지스,116763,2795,2825,2720,2800
20230605,A060380,동양에스텍,44312,2300,2335,2265,2310
20230605,A024070,WISCOM,13677,3015,3015,2930,2975
20230605,A229000,젠큐릭스,239515,3470,3570,3400,3430
20230605,A036480,대성미생물,88509,12170,12300,11850,12150
20230605,A054180,메디콕스,222024,1780,1819,1770,1793
20230605,A214870,뉴지랩파마,0,0,0,0,1383
20230605,A025880,케이씨피드,152069,2775,2845,2765,2830
20230605,A252500,세화피앤씨,72577,1113,1117,1100,1117
20230605,A002690,동일제강,39810,2285,2295,2265,2275
20230605,A131090,시큐브,81240,1073,1078,1059,1066
20230605,A093240,형지엘리트,161982,1516,1528,1487,1526
20230605,A084670,동양고속,1457,16260,16260,15960,15970
20230605,A044380,주연테크,385666,790,802,783,788
20230605,A190650,코리아에셋투자증권,11019,7370,7380,7250,7370
20230605,A052670,제일바이오,26962591,2370,2605,2190,2205
20230605,A138070,신진에스엠,69758,2690,2720,2665,2720
20230605,A119500,포메탈,115341,4065,4095,3995,4040
20230605,A002290,삼일기업공사,24706,3800,3810,3740,3780
20230605,A203690,프로스테믹스,4220094,4595,5910,4595,5380
20230605,A038530,골드퍼시픽,0,0,0,0,500
20230605,A069410,엔텔스,364502,6370,6570,6370,6570
20230605,A051630,진양화학,9723,3275,3310,3200,3225
20230605,A353190,휴럼,254003,1360,1375,1325,1356
20230605,A054540,삼영엠텍,123840,4125,4175,4080,4125
20230605,A308100,까스텔바작,215553,8290,8500,8200,8270
20230605,A072990,에이치시티,5942,7550,7630,7500,7500
20230605,A065170,비엘팜텍,4829282,616,728,615,653
20230605,A060240,룽투코리아,108564,2065,2100,2005,2070
20230605,A095910,에스에너지,136894,2820,2995,2820,2920
20230605,A215790,알비케이그룹,22575,1351,1352,1330,1330
20230605,A317530,캐리소프트,74175,7830,7850,7700,7800
20230605,A036690,코맥스,79379,3490,3590,3425,3590
20230605,A007610,선도전기,0,0,0,0,3000
20230605,A323280,태성,544775,2195,2270,2140,2155
20230605,A072130,유엔젤,73204,4160,4165,4070,4155
20230605,A159910,스킨앤스킨,1435102,151,152,149,151
20230605,A221980,케이디켐,3575,13500,13520,13400,13500
20230605,A032960,동일기연,20695,13870,13880,13590,13700
20230605,A181340,이즈미디어,0,0,0,0,2705
20230605,A042940,상지카일룸,499420,581,597,567,587
20230605,A094860,네오리진,139759,528,531,520,529
20230605,A010770,평화홀딩스,156539,3840,3895,3780,3870
20230605,A114630,폴라리스우노,716840,842,870,842,863
20230605,A014910,성문전자,4242602,2455,2520,2330,2380
20230605,A000950,전방,658,33250,33550,32400,33000
20230605,A118000,더메디팜,25964754,645,767,644,690
20230605,A019540,일지테크,275010,4345,4420,4025,4290
20230605,A091090,세원이앤씨,0,0,0,0,254
20230605,A037760,쎄니트,35925,1626,1637,1626,1637
20230605,A023150,MH에탄올,6457,7590,7590,7490,7540
20230605,A131220,대한과학,43648,7170,7300,7150,7220
20230605,A045520,크린앤사이언스,12013,8090,8120,7770,8120
20230605,A008370,원풍,14343,4470,4485,4450,4465
20230605,A017000,신원종합개발,143675,4660,4800,4650,4780
20230605,A089230,THE E&M,1263831,291,297,281,283
20230605,A204840,지엘팜텍,74836,829,837,819,825
20230605,A187220,디티앤씨,43010,4420,4540,4345,4455
20230605,A313760,윌링스,94192,10710,10840,10170,10190
20230605,A001810,무림SP,17297,2310,2340,2305,2340
20230605,A006200,한국전자홀딩스,102114,1110,1122,1103,1114
20230605,A017510,세명전기,116504,3440,3520,3395,3485
20230605,A130500,GH신소재,58334,3610,3625,3550,3620
20230605,A347700,라이프시맨틱스,23463,5000,5070,4920,4965
20230605,A352940,인바이오,55150,4780,4845,4740,4840
20230605,A032750,삼진,120593,6520,6790,6410,6690
20230605,A006570,대림통상,8588,3395,3470,3365,3465
20230605,A217620,디딤이앤에프,6926809,1239,1322,1221,1300
20230605,A104040,대성파인텍,412652,1685,1708,1662,1697
20230605,A032980,바이온,151629,1362,1382,1349,1349
20230605,A010640,진양폴리,23706,5360,5430,5280,5390
20230605,A332370,아이디피,27185,3965,3970,3925,3945
20230605,A021650,한국큐빅,59360,3305,3365,3305,3310
20230605,A227100,에이치앤비디자인,312995,4180,4240,4100,4155
20230605,A131760,파인텍,426254,1220,1271,1197,1205
20230605,A223310,커머스마이너,0,0,0,0,3320
20230605,A018680,서울제약,11373,4530,4535,4385,4500
20230605,A019770,서연탑메탈,141343,4600,4660,4515,4630
20230605,A046310,백금T&A,613843,3280,3600,3270,3340
20230605,A053590,한국테크놀로지,0,0,0,0,334
20230605,A066910,손오공,465268,2115,2130,1950,2020
20230605,A053160,프리엠스,18051,9070,9070,8910,9000
20230605,A038950,파인디지털,25800,5270,5400,5250,5370
20230605,A005820,원림,9199,23100,23350,22950,23350
20230605,A056360,코위버,403200,6940,7490,6920,7090
20230605,A080520,오디텍,63344,5710,5740,5560,5690
20230605,A237820,플레이디,18945,5380,5410,5290,5370
20230605,A208140,정다운,276879,2465,2545,2465,2530
20230605,A369370,블리츠웨이,174612,1900,1900,1782,1816
20230605,A025530,SJM홀딩스,881078,5490,5960,5270,5290
20230605,A036090,위지트,642076,782,798,780,792
20230605,A013700,까뮤이앤씨,70981,1815,1824,1797,1810
20230605,A124500,아이티센,88123,4110,4110,4045,4080
20230605,A096690,에이루트,584800,511,513,505,510
20230605,A041650,상신브레이크,586834,4000,4000,3860,3860
20230605,A017650,대림제지,18514,9090,9330,9060,9100
20230605,A002880,대유에이텍,529729,715,719,707,709
20230605,A002630,오리엔트바이오,369505,725,732,712,718
20230605,A008250,이건산업,9362,7500,7580,7440,7530
20230605,A299660,셀리드,15127,8590,8620,8430,8530
20230605,A017480,삼현철강,171407,5330,5650,5330,5650
20230605,A039830,오로라,7438,7710,7740,7690,7690
20230605,A023460,CNH,14450,2120,2130,2080,2115
20230605,A147830,제룡산업,9052529,4370,5260,4260,4710
20230605,A351330,이삭엔지니어링,14273,10000,10150,9960,10120
20230605,A000850,화천기공,5236,38900,40050,38700,39300
20230605,A121850,코이즈,269593,2755,2825,2755,2780
20230605,A378850,화승알앤에이,59416,4670,4680,4610,4610
20230605,A123700,SJM,1787679,5700,5890,5440,5550
20230605,A009320,대우부품,501461,1742,1794,1737,1783
20230605,A082660,코스나인,1423764,940,975,922,944
20230605,A018700,바른손,50017,2390,2400,2370,2390
20230605,A101240,씨큐브,482038,8040,8160,7820,8160
20230605,A064520,테크엘,138831,6230,6520,6030,6440
20230605,A083470,이엠앤아이,141407,3625,3695,3505,3600
20230605,A009460,한창제지,60231,1345,1358,1345,1357
20230605,A014440,영보화학,67308,4020,4030,3915,3940
20230605,A003310,대주산업,625912,2330,2365,2315,2335
20230605,A264850,이랜시스,169840,2645,2795,2615,2710
20230605,A079970,투비소프트,433552,1148,1152,1100,1115
20230605,A123570,이엠넷,24446,3565,3585,3545,3575
20230605,A123010,아이윈플러스,74313,2405,2460,2350,2390
20230605,A025440,DH오토웨어,65335,2875,2985,2875,2930
20230605,A007530,와이엠,93105,4000,4140,3915,4000
20230605,A012340,뉴인텍,770108,2025,2025,1891,1976
20230605,A022220,TKG애강,130035,1510,1515,1488,1498
20230605,A071460,위니아,171244,2155,2230,2145,2190
20230605,A010240,흥국,43710,6540,6630,6470,6600
20230605,A242040,나무기술,7516623,2725,2780,2665,2755
20230605,A040160,누리플렉스,119988,6680,6690,6510,6620
20230605,A083500,에프엔에스테크,39422,8970,9100,8830,9060
20230605,A122690,서진오토모티브,202820,3810,3915,3810,3860
20230605,A003010,혜인,146739,6340,6410,6320,6390
20230605,A071090,하이스틸,656561,3930,4180,3930,4040
20230605,A033130,디지틀조선,62362,2160,2175,2150,2165
20230605,A038060,루멘스,197321,1624,1641,1600,1607
20230605,A219420,링크제니시스,254507,6970,7130,6840,6990
20230605,A007770,한일화학,95963,22300,23700,22250,23300
20230605,A001140,국보,310720,7300,7490,7270,7490
20230605,A045660,에이텍,24046,9660,9890,9660,9810
20230605,A052220,iMBC,116176,3480,3500,3450,3470
20230605,A075970,동국알앤에스,233712,4415,4505,4390,4485
20230605,A059270,해성티피씨,981077,8250,8480,8080,8110
20230605,A155660,DSR,15833,5020,5030,5000,5020
20230605,A317690,퀀타매트릭스,16501,4910,4910,4815,4845
20230605,A208340,파멥신,499559,3000,3255,2890,3080
20230605,A002410,범양건영,199732,3155,3275,3150,3245
20230605,A006090,사조오양,8339,8550,8550,8410,8500
20230605,A027830,대성창투,181877,2035,2100,2035,2065
20230605,A004770,써니전자,312053,2465,2475,2425,2430
20230605,A115310,인포바인,10017,26800,27750,26400,27200
20230605,A004920,씨아이테크,1601291,1740,1830,1714,1790
20230605,A351320,에스에이티이엔지,34956,4035,4035,3915,3920
20230605,A069510,에스텍,7803,8070,8160,8030,8160
20230605,A006340,대원전선,392341,1235,1262,1231,1254
20230605,A078140,대봉엘에스,24733,7860,7910,7720,7810
20230605,A021820,세원정공,38902,9220,9290,8650,8770
20230605,A025750,한솔홈데코,185398,1069,1078,1065,1072
20230605,A002360,SH에너지화학,277885,786,791,782,789
20230605,A373200,하인크코리아,5097187,6090,6250,5820,5850
20230605,A307180,아이엘사이언스,49342,3800,3870,3775,3820
20230605,A043220,티에스넥스젠,200950,818,823,810,821
20230605,A049430,코메론,11682,9440,9550,9430,9550
20230605,A075180,새론오토모티브,1047,4610,4610,4500,4555
20230605,A002230,피에스텍,12350,4590,4595,4530,4570
20230605,A006580,대양제지,0,0,0,0,3260
20230605,A010660,화천기계,7455873,3865,4275,3865,4015
20230605,A004910,조광페인트,9502,6920,6970,6840,6930
20230605,A322780,코퍼스코리아,182416,2555,2620,2515,2590
20230605,A100590,머큐리,24675,5870,5910,5850,5860
20230605,A024950,삼천리자전거,23275,6740,6740,6690,6690
20230605,A277070,린드먼아시아,127046,6360,6850,6300,6530
20230605,A089790,제이티,58957,8690,8690,8390,8440
20230605,A090410,덕신하우징,367481,1975,2020,1967,1999
20230605,A078000,텔코웨어,3707,9170,9170,9080,9110
20230605,A168330,내츄럴엔도텍,11834,2790,2855,2790,2825
20230605,A042510,라온시큐어,73591,2365,2365,2320,2345
20230605,A072470,우리산업홀딩스,18764,4510,4535,4490,4520
20230605,A109820,진매트릭스,106685,4350,4375,4250,4375
20230605,A109960,에이프로젠 H&G,268142,1686,1738,1650,1712
20230605,A312610,에이에프더블류,43047,4270,4330,4235,4270
20230605,A016250,SGC이테크건설,2694,25050,25300,24900,25050
20230605,A031860,엔에스엔,2407443,913,1023,910,1004
20230605,A038870,에코바이오,429428,7210,7320,7020,7030
20230605,A196450,코아시아씨엠,170232,2005,2030,1948,1954
20230605,A052900,KX하이텍,169944,1508,1514,1476,1482
20230605,A226400,오스테오닉,293676,4330,4355,4150,4230
20230605,A219550,디와이디,4536061,1557,1618,1522,1585
20230605,A044820,코스맥스비티아이,8294,8840,9000,8800,9000
20230605,A043090,엑서지21,360649,1575,1586,1516,1541
20230605,A196300,애니젠,48411,15030,16400,14610,14880
20230605,A198440,고려시멘트,641353,2730,2795,2665,2680
20230605,A250060,모비스,909932,2730,2800,2725,2780
20230605,A065950,웰크론,66965,3010,3035,3000,3015
20230605,A002920,유성기업,24734,3115,3140,3105,3130
20230605,A033180,KH 필룩스,0,0,0,0,442
20230605,A000890,보해양조,232412,606,606,601,605
20230605,A171010,램테크놀러지,64937,6240,6280,6140,6140
20230605,A001290,상상인증권,82075,798,823,798,804
20230605,A015260,에이엔피,128760,1880,1906,1861,1890
20230605,A024060,흥구석유,189802,5830,5830,5730,5750
20230605,A069540,라이트론,34981,3370,3370,3200,3305
20230605,A019990,에너토크,32271,8840,9060,8840,8980
20230605,A069460,대호에이엘,220765,1501,1536,1489,1505
20230605,A042110,에스씨디,256049,1732,1744,1721,1735
20230605,A001550,조비,9107,16400,16600,16160,16370
20230605,A020710,시공테크,51354,4475,4495,4385,4430
20230605,A003780,진양산업,9537,6680,6720,6650,6680
20230605,A321260,프로이천,2451792,3300,3380,3195,3215
20230605,A004410,서울식품,2687187,218,221,216,218
20230605,A019590,엠벤처투자,615769,851,874,820,869
20230605,A270870,뉴트리,8108,8340,8490,8340,8400
20230605,A053350,이니텍,11213,4000,4000,3860,3925
20230605,A032940,원익,23140,3890,4085,3865,4030
20230605,A131100,초록뱀이앤엠,41125,2670,2690,2585,2645
20230605,A013720,CBI,0,0,0,0,236
20230605,A359090,씨엔알리서치,226024,1292,1335,1291,1329
20230605,A336060,웨이버스,206018,1516,1547,1498,1501
20230605,A023960,에쓰씨엔지니어링,424804,2250,2290,2105,2255
20230605,A014190,원익큐브,64708,2040,2050,1999,2015
20230605,A004780,대륙제관,14632,4485,4530,4485,4510
20230605,A000590,CS홀딩스,608,61300,61300,60800,61300
20230605,A057540,옴니시스템,508857,1493,1517,1476,1490
20230605,A067920,이글루,26278,6520,6540,6450,6520
20230605,A060850,영림원소프트랩,6018,8900,8960,8790,8960
20230605,A034300,신세계건설,5674,18120,18120,17870,18090
20230605,A004870,티웨이홀딩스,110657,646,650,641,642
20230605,A100660,서암기계공업,81248,5730,5850,5730,5820
20230605,A004830,덕성,35662,4570,4630,4570,4600
20230605,A208640,썸에이지,92401,517,517,507,512
20230605,A014970,삼륭물산,8040,4800,4800,4725,4725
20230605,A212560,네오오토,1008261,9760,10180,9580,9900
20230605,A303360,프로테옴텍,25975,6280,6280,5360,5390
20230605,A073010,케이에스피,243482,1993,2130,1993,2095
20230605,A192410,휴림네트웍스,283225,652,657,635,650
20230605,A054040,한국컴퓨터,135400,4490,4505,4390,4475
20230605,A322180,티라유텍,15224,13620,13700,13290,13480
20230605,A008420,문배철강,151630,3630,3665,3575,3655
20230605,A021050,서원,204275,1540,1568,1529,1556
20230605,A044960,이글벳,138629,5920,5970,5820,5960
20230605,A004100,태양금속,113159,1955,1970,1944,1959
20230605,A058110,멕아이씨에스,301236,4220,4295,4130,4265
20230605,A069730,DSR제강,30312,4990,5060,4990,5010
20230605,A100030,인지소프트,11451,21900,22000,21700,21800
20230605,A032580,피델릭스,6373890,1895,1948,1830,1913
20230605,A049830,승일,5854,11000,11250,10950,11020
20230605,A294630,서남,96727,3210,3240,3125,3185
20230605,A033540,파라텍,275176,916,925,888,898
20230605,A038460,바이오스마트,40931,3450,3460,3380,3425
20230605,A003080,성보화학,30840,3475,3475,3415,3465
20230605,A024940,PN풍년,31803,6960,6970,6840,6910
20230605,A083660,CSA 코스믹,811518,1700,1723,1600,1658
20230605,A143210,핸즈코퍼레이션,8546,3155,3180,3130,3160
20230605,A039020,이건홀딩스,6332,3050,3085,3020,3045
20230605,A024830,세원물산,4649,8510,8570,8410,8490
20230605,A100220,비상교육,29334,5330,5370,5300,5340
20230605,A262840,아이퀘스트,20612,7010,7070,6940,7040
20230605,A094940,푸른기술,43555,8770,8920,8710,8870
20230605,A224110,에이텍모빌리티,69762,13610,13620,12840,13000
20230605,A040350,큐로컴,249631,541,542,533,537
20230605,A049800,우진플라임,21738,3490,3515,3470,3490
20230605,A041520,이라이콤,19629,5650,5660,5560,5640
20230605,A096640,멜파스,0,0,0,0,1495
20230605,A034940,조아제약,69003,2275,2305,2265,2280
20230605,A102280,쌍방울,1535719,263,264,260,262
